Path	Sample Name	Tissue Category	Cell ID	Total Cells	Tissue Category Area (pixels)	Cell Density (per megapixel)	Cell X Position	Cell Y Position	Process Region ID	Distance from Process Region Edge (pixels)	Category Region ID	Distance from Tissue Category Edge (pixels)	Nucleus Area (pixels)	Nucleus Area (percent)	Nucleus Compactness	Nucleus Minor Axis	Nucleus Major Axis	Nucleus Axis Ratio	Nucleus Alexa 514 Min (Normalized Counts, Total Weighting)	Nucleus Alexa 514 Mean (Normalized Counts, Total Weighting)	Nucleus Alexa 514 Max (Normalized Counts, Total Weighting)	Nucleus Alexa 514 Std Dev (Normalized Counts, Total Weighting)	Nucleus Alexa 514 Total (Normalized Counts, Total Weighting)	Nucleus Alexa 594 Min (Normalized Counts, Total Weighting)	Nucleus Alexa 594 Mean (Normalized Counts, Total Weighting)	Nucleus Alexa 594 Max (Normalized Counts, Total Weighting)	Nucleus Alexa 594 Std Dev (Normalized Counts, Total Weighting)	Nucleus Alexa 594 Total (Normalized Counts, Total Weighting)	Nucleus Coumarin Min (Normalized Counts, Total Weighting)	Nucleus Coumarin Mean (Normalized Counts, Total Weighting)	Nucleus Coumarin Max (Normalized Counts, Total Weighting)	Nucleus Coumarin Std Dev (Normalized Counts, Total Weighting)	Nucleus Coumarin Total (Normalized Counts, Total Weighting)	Nucleus Cy3 Min (Normalized Counts, Total Weighting)	Nucleus Cy3 Mean (Normalized Counts, Total Weighting)	Nucleus Cy3 Max (Normalized Counts, Total Weighting)	Nucleus Cy3 Std Dev (Normalized Counts, Total Weighting)	Nucleus Cy3 Total (Normalized Counts, Total Weighting)	Nucleus FITC Min (Normalized Counts, Total Weighting)	Nucleus FITC Mean (Normalized Counts, Total Weighting)	Nucleus FITC Max (Normalized Counts, Total Weighting)	Nucleus FITC Std Dev (Normalized Counts, Total Weighting)	Nucleus FITC Total (Normalized Counts, Total Weighting)	Nucleus Cy5 Min (Normalized Counts, Total Weighting)	Nucleus Cy5 Mean (Normalized Counts, Total Weighting)	Nucleus Cy5 Max (Normalized Counts, Total Weighting)	Nucleus Cy5 Std Dev (Normalized Counts, Total Weighting)	Nucleus Cy5 Total (Normalized Counts, Total Weighting)	Nucleus DAPI Min (Normalized Counts, Total Weighting)	Nucleus DAPI Mean (Normalized Counts, Total Weighting)	Nucleus DAPI Max (Normalized Counts, Total Weighting)	Nucleus DAPI Std Dev (Normalized Counts, Total Weighting)	Nucleus DAPI Total (Normalized Counts, Total Weighting)	Nucleus Autofluorescence Min (Normalized Counts, Total Weighting)	Nucleus Autofluorescence Mean (Normalized Counts, Total Weighting)	Nucleus Autofluorescence Max (Normalized Counts, Total Weighting)	Nucleus Autofluorescence Std Dev (Normalized Counts, Total Weighting)	Nucleus Autofluorescence Total (Normalized Counts, Total Weighting)	Membrane Area (pixels)	Membrane Area (percent)	Membrane Compactness	Membrane Minor Axis	Membrane Major Axis	Membrane Axis Ratio	Membrane Alexa 514 Min (Normalized Counts, Total Weighting)	Membrane Alexa 514 Mean (Normalized Counts, Total Weighting)	Membrane Alexa 514 Max (Normalized Counts, Total Weighting)	Membrane Alexa 514 Std Dev (Normalized Counts, Total Weighting)	Membrane Alexa 514 Total (Normalized Counts, Total Weighting)	Membrane Alexa 594 Min (Normalized Counts, Total Weighting)	Membrane Alexa 594 Mean (Normalized Counts, Total Weighting)	Membrane Alexa 594 Max (Normalized Counts, Total Weighting)	Membrane Alexa 594 Std Dev (Normalized Counts, Total Weighting)	Membrane Alexa 594 Total (Normalized Counts, Total Weighting)	Membrane Coumarin Min (Normalized Counts, Total Weighting)	Membrane Coumarin Mean (Normalized Counts, Total Weighting)	Membrane Coumarin Max (Normalized Counts, Total Weighting)	Membrane Coumarin Std Dev (Normalized Counts, Total Weighting)	Membrane Coumarin Total (Normalized Counts, Total Weighting)	Membrane Cy3 Min (Normalized Counts, Total Weighting)	Membrane Cy3 Mean (Normalized Counts, Total Weighting)	Membrane Cy3 Max (Normalized Counts, Total Weighting)	Membrane Cy3 Std Dev (Normalized Counts, Total Weighting)	Membrane Cy3 Total (Normalized Counts, Total Weighting)	Membrane FITC Min (Normalized Counts, Total Weighting)	Membrane FITC Mean (Normalized Counts, Total Weighting)	Membrane FITC Max (Normalized Counts, Total Weighting)	Membrane FITC Std Dev (Normalized Counts, Total Weighting)	Membrane FITC Total (Normalized Counts, Total Weighting)	Membrane Cy5 Min (Normalized Counts, Total Weighting)	Membrane Cy5 Mean (Normalized Counts, Total Weighting)	Membrane Cy5 Max (Normalized Counts, Total Weighting)	Membrane Cy5 Std Dev (Normalized Counts, Total Weighting)	Membrane Cy5 Total (Normalized Counts, Total Weighting)	Membrane DAPI Min (Normalized Counts, Total Weighting)	Membrane DAPI Mean (Normalized Counts, Total Weighting)	Membrane DAPI Max (Normalized Counts, Total Weighting)	Membrane DAPI Std Dev (Normalized Counts, Total Weighting)	Membrane DAPI Total (Normalized Counts, Total Weighting)	Membrane Autofluorescence Min (Normalized Counts, Total Weighting)	Membrane Autofluorescence Mean (Normalized Counts, Total Weighting)	Membrane Autofluorescence Max (Normalized Counts, Total Weighting)	Membrane Autofluorescence Std Dev (Normalized Counts, Total Weighting)	Membrane Autofluorescence Total (Normalized Counts, Total Weighting)	Entire Cell Area (pixels)	Entire Cell Area (percent)	Entire Cell Compactness	Entire Cell Minor Axis	Entire Cell Major Axis	Entire Cell Axis Ratio	Entire Cell Alexa 514 Min (Normalized Counts, Total Weighting)	Entire Cell Alexa 514 Mean (Normalized Counts, Total Weighting)	Entire Cell Alexa 514 Max (Normalized Counts, Total Weighting)	Entire Cell Alexa 514 Std Dev (Normalized Counts, Total Weighting)	Entire Cell Alexa 514 Total (Normalized Counts, Total Weighting)	Entire Cell Alexa 594 Min (Normalized Counts, Total Weighting)	Entire Cell Alexa 594 Mean (Normalized Counts, Total Weighting)	Entire Cell Alexa 594 Max (Normalized Counts, Total Weighting)	Entire Cell Alexa 594 Std Dev (Normalized Counts, Total Weighting)	Entire Cell Alexa 594 Total (Normalized Counts, Total Weighting)	Entire Cell Coumarin Min (Normalized Counts, Total Weighting)	Entire Cell Coumarin Mean (Normalized Counts, Total Weighting)	Entire Cell Coumarin Max (Normalized Counts, Total Weighting)	Entire Cell Coumarin Std Dev (Normalized Counts, Total Weighting)	Entire Cell Coumarin Total (Normalized Counts, Total Weighting)	Entire Cell Cy3 Min (Normalized Counts, Total Weighting)	Entire Cell Cy3 Mean (Normalized Counts, Total Weighting)	Entire Cell Cy3 Max (Normalized Counts, Total Weighting)	Entire Cell Cy3 Std Dev (Normalized Counts, Total Weighting)	Entire Cell Cy3 Total (Normalized Counts, Total Weighting)	Entire Cell FITC Min (Normalized Counts, Total Weighting)	Entire Cell FITC Mean (Normalized Counts, Total Weighting)	Entire Cell FITC Max (Normalized Counts, Total Weighting)	Entire Cell FITC Std Dev (Normalized Counts, Total Weighting)	Entire Cell FITC Total (Normalized Counts, Total Weighting)	Entire Cell Cy5 Min (Normalized Counts, Total Weighting)	Entire Cell Cy5 Mean (Normalized Counts, Total Weighting)	Entire Cell Cy5 Max (Normalized Counts, Total Weighting)	Entire Cell Cy5 Std Dev (Normalized Counts, Total Weighting)	Entire Cell Cy5 Total (Normalized Counts, Total Weighting)	Entire Cell DAPI Min (Normalized Counts, Total Weighting)	Entire Cell DAPI Mean (Normalized Counts, Total Weighting)	Entire Cell DAPI Max (Normalized Counts, Total Weighting)	Entire Cell DAPI Std Dev (Normalized Counts, Total Weighting)	Entire Cell DAPI Total (Normalized Counts, Total Weighting)	Entire Cell Autofluorescence Min (Normalized Counts, Total Weighting)	Entire Cell Autofluorescence Mean (Normalized Counts, Total Weighting)	Entire Cell Autofluorescence Max (Normalized Counts, Total Weighting)	Entire Cell Autofluorescence Std Dev (Normalized Counts, Total Weighting)	Entire Cell Autofluorescence Total (Normalized Counts, Total Weighting)	Lab ID	Slide ID	TMA Sector	TMA Row	TMA Column	TMA Field	Phenotype	Confidence	inForm 2.1.5430.24864
C:\Users\Zip\Desktop\Halle_new analysis\relationship IM tumor\20701_1781_24283_4720_TrainingImages	halle_hnscc__20701-07_HP_IM3_1_[12756.5,20614.3].im3	stroma	143				1155	56	#N/A	#N/A	9	#N/A	75	0.01 %	0.65	9.99	10.04	1.00	0.000	0.033	0.381	0.082	2.471	0.000	0.695	3.649	0.867	52.144	0.000	0.242	3.034	0.641	18.171	9.918	17.205	32.947	4.749	1290.369	0.000	0.034	0.263	0.056	2.563	0.000	0.030	0.190	0.050	2.262	8.196	23.727	33.597	5.454	1779.495	3.399	5.761	8.567	1.018	432.098	34	0.00 %	0.37	10.20	14.15	1.39	0.000	0.042	0.347	0.093	1.425	0.000	0.389	1.871	0.623	13.231	0.000	0.712	3.515	1.040	24.225	3.565	16.817	34.926	7.752	571.773	0.000	0.052	0.263	0.076	1.756	0.000	0.040	0.190	0.053	1.352	2.674	12.538	25.781	6.177	426.285	1.787	5.134	8.567	1.652	174.569	100	0.01 %	0.42	10.22	14.34	1.40	0.000	0.036	0.381	0.087	3.592	0.000	0.632	3.649	0.825	63.198	0.000	0.385	3.515	0.810	38.536	3.565	16.502	34.926	5.404	1650.169	0.000	0.035	0.263	0.057	3.508	0.000	0.031	0.190	0.048	3.092	2.674	20.424	33.597	7.750	2042.417	1.787	5.507	8.567	1.233	550.739	halle_hnscc	20701-07	0	0	0	0	cd8	90.11 %	
C:\Users\Zip\Desktop\Halle_new analysis\relationship IM tumor\20701_1781_24283_4720_TrainingImages	halle_hnscc__20701-07_HP_IM3_1_[12756.5,20614.3].im3	stroma	144				241	55	#N/A	#N/A	9	#N/A	169	0.02 %	0.68	14.00	16.00	1.14	0.000	2.420	8.127	2.085	408.993	0.000	0.145	1.672	0.322	24.541	0.000	0.174	2.391	0.495	29.412	0.000	0.286	1.360	0.311	48.396	0.000	0.126	0.538	0.124	21.373	0.000	0.137	0.536	0.144	23.140	11.805	24.408	38.127	5.836	4124.879	0.000	5.111	9.704	2.744	863.752	63	0.01 %	0.20	19.39	23.00	1.19	0.000	2.566	7.533	2.149	161.679	0.000	0.285	2.074	0.447	17.973	0.000	0.357	2.604	0.605	22.489	0.000	0.522	3.979	0.666	32.863	0.000	0.094	0.376	0.101	5.892	0.000	0.249	0.672	0.215	15.662	4.632	11.462	17.847	3.013	722.097	0.000	4.611	9.210	3.384	290.479	231	0.02 %	0.26	19.34	23.04	1.19	0.000	2.446	8.127	2.094	565.141	0.000	0.184	2.074	0.365	42.447	0.000	0.225	2.604	0.533	51.901	0.000	0.349	3.979	0.448	80.635	0.000	0.118	0.538	0.119	27.195	0.000	0.166	0.672	0.173	38.421	4.632	20.905	38.127	7.793	4829.129	0.000	4.992	9.704	2.928	1153.085	halle_hnscc	20701-07	0	0	0	0	macs	71.10 %	
C:\Users\Zip\Desktop\Halle_new analysis\relationship IM tumor\20701_1781_24283_4720_TrainingImages	halle_hnscc__20701-07_HP_IM3_1_[12756.5,20614.3].im3	stroma	145				334	57	#N/A	#N/A	9	#N/A	137	0.01 %	0.61	13.04	13.74	1.05	0.000	0.061	1.214	0.181	8.357	0.379	12.931	44.252	11.132	1771.550	0.000	0.101	3.545	0.411	13.846	0.000	7.009	37.956	8.850	960.213	0.000	0.478	1.441	0.324	65.551	0.000	0.042	0.458	0.095	5.733	26.846	46.921	70.142	9.507	6428.136	6.450	14.436	22.869	2.945	1977.680	72	0.01 %	0.17	22.88	28.02	1.22	0.000	0.447	3.941	0.791	32.212	0.000	7.116	51.205	13.006	512.388	0.000	0.374	5.059	0.752	26.940	0.000	6.806	37.956	10.877	490.025	0.000	0.111	0.393	0.097	7.991	0.000	0.075	0.435	0.123	5.423	5.245	15.390	45.771	11.661	1108.064	2.315	10.493	22.869	4.893	755.474	203	0.02 %	0.21	22.88	28.03	1.22	0.000	0.199	3.941	0.525	40.492	0.000	11.069	51.205	12.241	2247.004	0.000	0.201	5.059	0.573	40.786	0.000	6.404	37.956	9.106	1300.016	0.000	0.357	1.441	0.323	72.482	0.000	0.051	0.458	0.106	10.303	5.245	35.963	70.142	18.431	7300.570	2.315	12.863	22.869	4.025	2611.102	halle_hnscc	20701-07	0	0	0	0	other	77.20 %	
C:\Users\Zip\Desktop\Halle_new analysis\relationship IM tumor\20701_1781_24283_4720_TrainingImages	halle_hnscc__20701-07_HP_IM3_1_[12756.5,20614.3].im3	stroma	146				559	55	#N/A	#N/A	9	#N/A	103	0.01 %	0.70	10.90	12.32	1.13	0.000	0.057	0.804	0.131	5.900	0.000	0.710	8.670	1.364	73.142	0.000	0.315	6.326	1.022	32.487	0.000	2.729	17.496	3.245	281.107	0.000	0.082	0.355	0.075	8.401	0.000	0.156	0.406	0.100	16.061	26.371	59.207	83.915	15.212	6098.273	5.583	9.414	12.406	1.257	969.663	62	0.01 %	0.20	19.38	23.64	1.22	0.000	0.953	7.012	1.573	59.082	0.000	2.459	14.957	3.659	152.449	0.000	0.361	4.624	0.925	22.403	0.000	5.650	47.087	10.734	350.287	0.000	0.060	0.397	0.087	3.721	0.000	0.487	2.208	0.480	30.182	4.427	18.658	68.359	15.385	1156.812	0.000	8.082	13.633	3.189	501.061	158	0.02 %	0.22	19.38	23.63	1.22	0.000	0.411	7.012	1.078	64.982	0.000	1.403	14.957	2.662	221.695	0.000	0.312	6.326	0.988	49.374	0.000	3.889	47.087	7.312	614.442	0.000	0.072	0.397	0.079	11.352	0.000	0.287	2.208	0.349	45.392	4.427	44.195	83.915	25.345	6982.770	0.000	8.862	13.633	2.307	1400.130	halle_hnscc	20701-07	0	0	0	0	other	98.80 %	
C:\Users\Zip\Desktop\Halle_new analysis\relationship IM tumor\20701_1781_24283_4720_TrainingImages	halle_hnscc__20701-07_HP_IM3_1_[12756.5,20614.3].im3	stroma	147				632	56	#N/A	#N/A	9	#N/A	142	0.01 %	0.59	13.41	14.60	1.09	0.000	0.000	0.000	0.000	0.000	35.199	91.416	204.389	35.239	12981.031	0.000	0.291	14.724	1.456	41.278	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.179	2.320	0.446	25.435	0.000	43.334	60.395	9.726	6153.427	8.490	13.627	43.381	3.868	1935.049	66	0.01 %	0.19	19.17	28.27	1.48	0.000	0.046	0.645	0.146	3.045	0.000	105.960	243.937	82.345	6993.351	0.000	1.793	17.385	4.442	118.368	0.000	2.465	31.317	7.102	162.707	0.000	0.006	0.098	0.019	0.405	0.000	0.147	2.320	0.451	9.680	0.000	12.863	52.459	15.711	848.986	4.824	16.395	43.381	8.691	1082.083	196	0.02 %	0.24	19.23	28.26	1.47	0.000	0.016	0.645	0.087	3.045	0.000	93.264	243.937	54.962	18279.721	0.000	0.800	17.385	2.929	156.816	0.000	0.830	31.317	4.263	162.707	0.000	0.002	0.098	0.011	0.405	0.000	0.153	2.320	0.414	30.004	0.000	33.529	60.395	18.724	6571.587	4.824	14.201	43.381	5.727	2783.322	halle_hnscc	20701-07	0	0	0	0	foxp3	51.26 %	
C:\Users\Zip\Desktop\Halle_new analysis\relationship IM tumor\20701_1781_24283_4720_TrainingImages	halle_hnscc__20701-07_HP_IM3_1_[12756.5,20614.3].im3	stroma	148				392	56	#N/A	#N/A	9	#N/A	94	0.01 %	0.56	10.01	13.06	1.30	0.000	0.011	0.906	0.094	1.027	12.027	23.008	91.078	15.502	2162.798	0.000	0.150	9.260	0.974	14.125	0.000	0.378	3.089	0.607	35.569	0.000	1.528	4.106	0.982	143.611	0.000	0.050	0.395	0.096	4.717	0.000	42.123	62.575	12.129	3959.521	7.158	11.213	21.210	2.366	1054.062	41	0.00 %	0.31	12.89	17.25	1.34	0.000	0.002	0.099	0.015	0.099	12.439	44.478	179.809	42.929	1823.605	0.000	1.503	13.037	2.631	61.615	0.000	1.229	7.880	2.012	50.374	0.000	0.481	1.934	0.529	19.740	0.000	0.051	0.728	0.151	2.101	0.000	25.492	56.582	10.773	1045.173	9.550	13.821	27.754	3.900	566.646	133	0.01 %	0.31	12.91	17.23	1.33	0.000	0.008	0.906	0.080	1.126	12.027	29.553	179.809	28.765	3930.551	0.000	0.569	13.037	1.777	75.740	0.000	0.646	7.880	1.279	85.944	0.000	1.212	4.106	0.999	161.166	0.000	0.051	0.728	0.115	6.818	0.000	37.094	62.575	14.082	4933.454	7.158	12.009	27.754	3.165	1597.151	halle_hnscc	20701-07	0	0	0	0	foxp3	58.82 %	
C:\Users\Zip\Desktop\Halle_new analysis\relationship IM tumor\20701_1781_24283_4720_TrainingImages	halle_hnscc__20701-07_HP_IM3_1_[12756.5,20614.3].im3	stroma	149				1084	57	#N/A	#N/A	9	#N/A	66	0.01 %	0.76	8.79	10.20	1.16	0.000	0.138	0.932	0.234	9.140	0.000	0.627	4.348	1.112	41.385	0.000	0.638	7.914	1.627	42.103	0.000	0.345	1.553	0.365	22.792	0.000	0.091	0.279	0.080	5.978	0.000	0.006	0.111	0.021	0.409	10.520	35.913	60.624	13.501	2370.227	4.339	6.871	9.861	1.181	453.461	61	0.01 %	0.21	19.38	22.23	1.15	0.000	0.170	0.602	0.211	10.363	0.000	0.560	4.797	1.107	34.154	0.000	0.380	3.628	0.772	23.157	0.000	0.314	1.282	0.349	19.129	0.000	0.075	0.223	0.070	4.547	0.000	0.044	1.042	0.142	2.702	2.885	6.744	24.270	4.850	411.385	2.482	5.408	8.142	1.264	329.886	127	0.01 %	0.19	19.38	22.25	1.15	0.000	0.154	0.932	0.223	19.503	0.000	0.595	4.797	1.106	75.539	0.000	0.514	7.914	1.291	65.259	0.000	0.330	1.553	0.356	41.921	0.000	0.083	0.279	0.075	10.525	0.000	0.024	1.042	0.101	3.111	2.885	21.902	60.624	17.869	2781.612	2.482	6.168	9.861	1.420	783.347	halle_hnscc	20701-07	0	0	0	0	other	79.61 %	
C:\Users\Zip\Desktop\Halle_new analysis\relationship IM tumor\20701_1781_24283_4720_TrainingImages	halle_hnscc__20701-07_HP_IM3_1_[12756.5,20614.3].im3	stroma	150				230	58	#N/A	#N/A	9	#N/A	138	0.01 %	0.59	11.33	17.53	1.55	0.000	1.079	2.740	0.746	148.855	0.000	0.086	1.603	0.256	11.928	0.000	0.112	2.459	0.362	15.494	0.000	0.173	1.087	0.231	23.905	0.000	0.089	0.328	0.087	12.260	0.000	0.174	0.670	0.167	24.005	11.731	22.849	38.488	5.572	3153.103	2.061	6.521	9.883	1.321	899.951	82	0.01 %	0.15	23.36	29.19	1.25	0.000	1.757	12.469	2.467	144.054	0.000	0.275	1.825	0.457	22.570	0.000	0.242	1.754	0.416	19.806	0.000	0.336	2.109	0.490	27.535	0.000	0.083	0.362	0.095	6.792	0.000	0.232	1.101	0.290	19.014	3.020	10.113	26.160	5.404	829.285	0.000	5.523	9.901	3.025	452.878	213	0.02 %	0.17	23.39	29.14	1.25	0.000	1.331	12.469	1.670	283.497	0.000	0.161	1.825	0.361	34.282	0.000	0.157	2.459	0.389	33.446	0.000	0.239	2.109	0.362	50.915	0.000	0.086	0.362	0.090	18.361	0.000	0.192	1.101	0.222	40.954	3.020	18.249	38.488	8.356	3887.022	0.000	6.116	9.901	2.191	1302.647	halle_hnscc	20701-07	0	0	0	0	other	58.98 %	
C:\Users\Zip\Desktop\Halle_new analysis\relationship IM tumor\20701_1781_24283_4720_TrainingImages	halle_hnscc__20701-07_HP_IM3_1_[12756.5,20614.3].im3	stroma	151				309	59	#N/A	#N/A	9	#N/A	119	0.01 %	0.68	10.84	14.44	1.33	0.000	0.802	3.074	0.729	95.484	0.000	0.171	3.688	0.603	20.345	0.000	0.085	2.495	0.337	10.099	22.893	36.646	63.775	8.867	4360.924	0.000	0.085	0.848	0.161	10.133	0.000	0.186	0.691	0.185	22.077	25.402	54.071	89.362	16.751	6434.391	0.000	7.135	14.832	3.824	849.078	68	0.01 %	0.18	21.99	23.59	1.07	0.000	0.657	3.812	0.835	44.655	0.000	0.537	8.207	1.813	36.507	0.000	0.898	7.947	1.665	61.063	1.467	17.280	48.538	12.112	1175.034	0.000	0.074	0.660	0.117	5.060	0.000	0.158	1.078	0.205	10.760	4.458	17.854	38.130	9.808	1214.038	0.000	8.083	17.360	3.965	549.635	187	0.02 %	0.21	22.03	23.56	1.07	0.000	0.749	3.812	0.770	140.139	0.000	0.304	8.207	1.203	56.852	0.000	0.381	7.947	1.107	71.162	1.467	29.604	63.775	13.784	5535.957	0.000	0.081	0.848	0.147	15.193	0.000	0.176	1.078	0.192	32.837	4.458	40.901	89.362	22.756	7648.429	0.000	7.480	17.360	3.892	1398.712	halle_hnscc	20701-07	0	0	0	0	cd8	96.94 %	
C:\Users\Zip\Desktop\Halle_new analysis\relationship IM tumor\20701_1781_24283_4720_TrainingImages	halle_hnscc__20701-07_HP_IM3_1_[12756.5,20614.3].im3	stroma	152				81	59	#N/A	#N/A	9	#N/A	79	0.01 %	0.59	10.06	10.84	1.08	0.000	0.211	0.860	0.238	16.686	0.000	0.053	0.601	0.137	4.213	0.000	0.532	6.962	1.520	42.047	0.000	0.597	1.585	0.394	47.198	0.000	0.135	0.376	0.107	10.681	0.000	0.062	0.369	0.082	4.898	20.653	41.666	66.086	11.942	3291.618	6.093	9.786	12.985	1.542	773.075	74	0.01 %	0.17	24.25	26.06	1.07	0.000	0.132	0.783	0.218	9.797	0.000	1.344	11.196	2.646	99.436	0.000	0.672	7.231	1.459	49.764	0.000	9.602	45.658	14.091	710.560	0.000	0.094	0.350	0.096	6.986	0.000	0.351	2.448	0.577	25.943	1.050	14.264	63.261	13.840	1055.543	3.192	8.517	14.184	2.729	630.229	146	0.01 %	0.16	24.31	26.07	1.07	0.000	0.173	0.860	0.233	25.285	0.000	0.709	11.196	1.988	103.466	0.000	0.519	7.231	1.323	75.726	0.000	5.160	45.658	10.976	753.289	0.000	0.111	0.376	0.101	16.269	0.000	0.210	2.448	0.437	30.687	1.050	27.785	66.086	18.805	4056.659	3.192	9.088	14.184	2.290	1326.798	halle_hnscc	20701-07	0	0	0	0	other	78.83 %	
C:\Users\Zip\Desktop\Halle_new analysis\relationship IM tumor\20701_1781_24283_4720_TrainingImages	halle_hnscc__20701-07_HP_IM3_1_[12756.5,20614.3].im3	stroma	153				548	59	#N/A	#N/A	9	#N/A	116	0.01 %	0.61	10.39	14.86	1.43	0.000	0.067	0.729	0.152	7.741	0.000	5.820	37.953	7.491	675.169	0.000	0.327	5.068	1.047	37.885	0.000	0.646	4.165	0.698	74.884	0.000	0.022	0.250	0.044	2.599	0.000	0.107	0.385	0.103	12.418	18.655	55.194	74.596	12.808	6402.542	4.050	8.441	12.888	1.763	979.170	76	0.01 %	0.17	20.38	26.15	1.28	0.000	0.034	0.575	0.114	2.597	0.000	11.979	58.392	13.125	910.388	0.000	0.659	5.068	1.244	50.089	0.000	1.041	6.722	1.223	79.121	0.000	0.131	0.978	0.251	9.983	0.000	0.068	0.519	0.104	5.158	2.799	19.492	68.359	14.310	1481.418	3.002	8.435	16.108	3.121	641.080	182	0.02 %	0.20	20.53	25.98	1.27	0.000	0.049	0.729	0.132	8.837	0.000	8.548	58.392	10.680	1555.806	0.000	0.373	5.068	0.999	67.970	0.000	0.766	6.722	0.929	139.490	0.000	0.067	0.978	0.173	12.127	0.000	0.092	0.519	0.105	16.739	2.799	41.239	74.596	22.266	7505.482	3.002	8.374	16.108	2.393	1524.122	halle_hnscc	20701-07	0	0	0	0	other	91.84 %	
C:\Users\Zip\Desktop\Halle_new analysis\relationship IM tumor\20701_1781_24283_4720_TrainingImages	halle_hnscc__20701-07_HP_IM3_1_[12756.5,20614.3].im3	stroma	154				57	61	#N/A	#N/A	9	#N/A	48	0.00 %	0.67	7.21	9.60	1.33	0.000	0.028	0.769	0.124	1.338	3.164	32.840	87.285	25.879	1576.304	0.000	0.011	0.547	0.079	0.547	0.000	3.535	14.007	3.508	169.692	0.074	0.993	1.537	0.351	47.657	0.000	0.079	0.503	0.146	3.786	17.000	22.307	29.859	2.928	1070.736	9.672	16.037	26.558	4.352	769.771	69	0.01 %	0.18	20.41	25.75	1.26	0.000	0.102	1.298	0.260	7.042	0.000	4.703	44.834	8.094	324.520	0.000	0.415	2.988	0.677	28.634	0.000	8.040	45.164	12.065	554.785	0.000	0.134	0.874	0.204	9.213	0.000	0.091	0.638	0.157	6.294	2.283	10.049	38.085	8.870	693.352	3.661	10.197	23.823	3.748	703.561	117	0.01 %	0.15	20.50	25.63	1.25	0.000	0.072	1.298	0.217	8.380	0.000	16.246	87.285	22.427	1900.824	0.000	0.249	2.988	0.558	29.180	0.000	6.192	45.164	9.760	724.477	0.000	0.486	1.537	0.504	56.870	0.000	0.086	0.638	0.152	10.081	2.283	15.078	38.085	9.288	1764.088	3.661	12.593	26.558	4.922	1473.332	halle_hnscc	20701-07	0	0	0	0	other	59.89 %	
C:\Users\Zip\Desktop\Halle_new analysis\relationship IM tumor\20701_1781_24283_4720_TrainingImages	halle_hnscc__20701-07_HP_IM3_1_[12756.5,20614.3].im3	stroma	155				198	62	#N/A	#N/A	9	#N/A	82	0.01 %	0.64	9.05	13.98	1.55	0.000	2.066	10.148	2.466	169.385	0.000	0.410	2.540	0.567	33.615	0.000	0.084	1.959	0.294	6.899	0.000	0.200	1.266	0.276	16.403	0.000	0.099	0.467	0.101	8.119	0.000	0.404	1.292	0.387	33.101	10.047	20.363	30.761	5.625	1669.727	0.000	6.824	11.588	2.831	559.574	54	0.01 %	0.23	17.28	20.63	1.19	0.000	0.976	9.955	1.947	52.699	0.000	2.088	11.048	2.850	112.746	0.000	0.387	3.983	0.712	20.924	0.000	0.243	1.476	0.319	13.101	0.000	0.060	0.393	0.091	3.230	0.000	0.298	1.051	0.327	16.066	1.986	9.218	19.211	4.525	497.784	0.000	7.536	11.528	2.984	406.919	136	0.01 %	0.22	17.29	20.62	1.19	0.000	1.633	10.148	2.329	222.083	0.000	1.076	11.048	2.015	146.361	0.000	0.205	3.983	0.523	27.824	0.000	0.217	1.476	0.293	29.504	0.000	0.083	0.467	0.098	11.349	0.000	0.362	1.292	0.367	49.167	1.986	15.938	30.761	7.548	2167.511	0.000	7.107	11.588	2.903	966.493	halle_hnscc	20701-07	0	0	0	0	other	57.64 %	
C:\Users\Zip\Desktop\Halle_new analysis\relationship IM tumor\20701_1781_24283_4720_TrainingImages	halle_hnscc__20701-07_HP_IM3_1_[12756.5,20614.3].im3	stroma	156				13	62	#N/A	#N/A	9	#N/A	60	0.01 %	0.69	8.78	9.49	1.08	0.000	0.074	0.697	0.182	4.429	1.417	9.856	20.837	4.857	591.347	0.000	0.750	8.660	1.854	45.020	0.000	0.585	1.646	0.533	35.122	0.000	0.145	0.517	0.126	8.708	0.000	0.015	0.153	0.038	0.888	13.234	28.642	47.012	8.026	1718.544	4.374	9.957	13.001	1.919	597.408	48	0.00 %	0.26	12.64	25.26	2.00	0.000	0.025	0.465	0.100	1.186	0.000	18.819	107.043	27.914	903.300	0.000	0.661	5.858	1.209	31.752	0.000	0.464	2.990	0.581	22.287	0.000	0.128	0.517	0.160	6.121	0.000	0.059	0.876	0.170	2.846	0.000	14.002	29.203	8.898	672.093	5.059	9.912	23.547	3.586	475.798	106	0.01 %	0.23	12.70	25.20	1.98	0.000	0.053	0.697	0.154	5.615	0.000	13.723	107.043	19.537	1454.684	0.000	0.724	8.660	1.606	76.772	0.000	0.536	2.990	0.558	56.827	0.000	0.131	0.517	0.136	13.926	0.000	0.035	0.876	0.119	3.734	0.000	22.069	47.012	11.217	2339.300	4.374	9.917	23.547	2.790	1051.165	halle_hnscc	20701-07	0	0	0	0	other	81.68 %	
